timestamp,kwh,building,month,source_file
2024-01-17 15:00:00,53.63,Admin,2024-01,admin_jan.csv
2024-01-17 16:00:00,68.61,Admin,2024-01,admin_jan.csv
2024-01-17 17:00:00,54.14,Admin,2024-01,admin_jan.csv
2024-01-17 18:00:00,75.44,Admin,2024-01,admin_jan.csv
2024-01-17 19:00:00,41.01,Admin,2024-01,admin_jan.csv
2024-01-17 20:00:00,78.45,Admin,2024-01,admin_jan.csv
2024-01-17 21:00:00,67.64,Admin,2024-01,admin_jan.csv
2024-01-17 22:00:00,41.16,Admin,2024-01,admin_jan.csv
2024-01-17 23:00:00,40.25,Admin,2024-01,admin_jan.csv
2024-01-18 00:00:00,45.99,Admin,2024-01,admin_jan.csv
2024-01-18 01:00:00,67.98,Admin,2024-01,admin_jan.csv
2024-01-18 02:00:00,52.63,Admin,2024-01,admin_jan.csv
2024-01-18 03:00:00,38.6,Admin,2024-01,admin_jan.csv
2024-01-18 04:00:00,58.71,Admin,2024-01,admin_jan.csv
2024-01-18 05:00:00,73.62,Admin,2024-01,admin_jan.csv
2024-01-18 06:00:00,52.83,Admin,2024-01,admin_jan.csv
2024-01-18 07:00:00,69.94,Admin,2024-01,admin_jan.csv
2024-01-18 08:00:00,58.56,Admin,2024-01,admin_jan.csv
2024-01-18 09:00:00,69.37,Admin,2024-01,admin_jan.csv
2024-01-18 10:00:00,33.41,Admin,2024-01,admin_jan.csv
2024-01-18 11:00:00,66.71,Admin,2024-01,admin_jan.csv
2024-01-18 12:00:00,57.14,Admin,2024-01,admin_jan.csv
2024-01-18 13:00:00,58.43,Admin,2024-01,admin_jan.csv
2024-01-18 14:00:00,21.38,Admin,2024-01,admin_jan.csv
2024-01-18 15:00:00,76.33,Admin,2024-01,admin_jan.csv
2024-01-18 16:00:00,38.75,Admin,2024-01,admin_jan.csv
2024-01-18 17:00:00,59.18,Admin,2024-01,admin_jan.csv
2024-01-18 18:00:00,58.33,Admin,2024-01,admin_jan.csv
2024-01-18 19:00:00,59.57,Admin,2024-01,admin_jan.csv
2024-01-18 20:00:00,68.27,Admin,2024-01,admin_jan.csv
2024-01-18 21:00:00,25.2,Admin,2024-01,admin_jan.csv
2024-01-18 22:00:00,37.71,Admin,2024-01,admin_jan.csv
2024-01-18 23:00:00,44.55,Admin,2024-01,admin_jan.csv
2024-01-19 00:00:00,75.69,Admin,2024-01,admin_jan.csv
2024-01-19 01:00:00,25.83,Admin,2024-01,admin_jan.csv
2024-01-19 02:00:00,51.12,Admin,2024-01,admin_jan.csv
2024-01-19 03:00:00,76.65,Admin,2024-01,admin_jan.csv
2024-01-19 04:00:00,51.07,Admin,2024-01,admin_jan.csv
2024-01-19 05:00:00,21.9,Admin,2024-01,admin_jan.csv
2024-01-19 06:00:00,32.99,Admin,2024-01,admin_jan.csv
2024-01-19 07:00:00,78.82,Admin,2024-01,admin_jan.csv
2024-01-19 08:00:00,47.49,Admin,2024-01,admin_jan.csv
2024-01-19 09:00:00,44.91,Admin,2024-01,admin_jan.csv
2024-01-19 10:00:00,43.64,Admin,2024-01,admin_jan.csv
2024-01-19 11:00:00,42.08,Admin,2024-01,admin_jan.csv
2024-01-19 12:00:00,58.52,Admin,2024-01,admin_jan.csv
2024-01-19 13:00:00,58.13,Admin,2024-01,admin_jan.csv
2024-01-19 14:00:00,28.6,Admin,2024-01,admin_jan.csv
2024-01-19 15:00:00,40.91,Admin,2024-01,admin_jan.csv
2024-01-19 16:00:00,42.01,Admin,2024-01,admin_jan.csv
2024-01-19 17:00:00,42.93,Admin,2024-01,admin_jan.csv
2024-01-19 18:00:00,24.21,Admin,2024-01,admin_jan.csv
2024-01-19 19:00:00,24.03,Admin,2024-01,admin_jan.csv
2024-01-19 20:00:00,45.9,Admin,2024-01,admin_jan.csv
2024-01-19 21:00:00,58.15,Admin,2024-01,admin_jan.csv
2024-01-19 22:00:00,21.42,Admin,2024-01,admin_jan.csv
2024-01-19 23:00:00,41.75,Admin,2024-01,admin_jan.csv
2024-01-20 00:00:00,48.13,Admin,2024-01,admin_jan.csv
2024-01-20 01:00:00,52.8,Admin,2024-01,admin_jan.csv
2024-01-20 02:00:00,40.91,Admin,2024-01,admin_jan.csv
2024-01-20 03:00:00,41.07,Admin,2024-01,admin_jan.csv
2024-01-20 04:00:00,32.68,Admin,2024-01,admin_jan.csv
2024-01-20 05:00:00,77.58,Admin,2024-01,admin_jan.csv
2024-01-20 06:00:00,69.61,Admin,2024-01,admin_jan.csv
2024-01-20 07:00:00,60.34,Admin,2024-01,admin_jan.csv
2024-01-20 08:00:00,30.93,Admin,2024-01,admin_jan.csv
2024-01-20 09:00:00,22.27,Admin,2024-01,admin_jan.csv
2024-01-20 10:00:00,57.65,Admin,2024-01,admin_jan.csv
2024-01-20 11:00:00,76.12,Admin,2024-01,admin_jan.csv
2024-01-20 12:00:00,21.18,Admin,2024-01,admin_jan.csv
2024-01-20 13:00:00,45.07,Admin,2024-01,admin_jan.csv
2024-01-20 14:00:00,44.0,Admin,2024-01,admin_jan.csv
2024-01-20 15:00:00,25.11,Admin,2024-01,admin_jan.csv
2024-01-20 16:00:00,28.46,Admin,2024-01,admin_jan.csv
2024-01-20 17:00:00,52.79,Admin,2024-01,admin_jan.csv
2024-01-20 18:00:00,55.04,Admin,2024-01,admin_jan.csv
2024-01-20 19:00:00,31.36,Admin,2024-01,admin_jan.csv
2024-01-20 20:00:00,56.82,Admin,2024-01,admin_jan.csv
2024-01-20 21:00:00,49.05,Admin,2024-01,admin_jan.csv
2024-01-20 22:00:00,68.19,Admin,2024-01,admin_jan.csv
2024-01-20 23:00:00,35.97,Admin,2024-01,admin_jan.csv
2024-01-21 00:00:00,50.32,Admin,2024-01,admin_jan.csv
2024-01-21 01:00:00,31.56,Admin,2024-01,admin_jan.csv
2024-01-21 02:00:00,31.21,Admin,2024-01,admin_jan.csv
2024-01-21 03:00:00,72.67,Admin,2024-01,admin_jan.csv
2024-01-21 04:00:00,38.19,Admin,2024-01,admin_jan.csv
2024-01-21 05:00:00,25.45,Admin,2024-01,admin_jan.csv
2024-01-21 06:00:00,34.54,Admin,2024-01,admin_jan.csv
2024-01-21 07:00:00,20.02,Admin,2024-01,admin_jan.csv
2024-01-21 08:00:00,76.18,Admin,2024-01,admin_jan.csv
2024-01-21 09:00:00,31.1,Admin,2024-01,admin_jan.csv
2024-01-21 10:00:00,26.97,Admin,2024-01,admin_jan.csv
2024-01-21 11:00:00,79.42,Admin,2024-01,admin_jan.csv
2024-01-21 12:00:00,52.55,Admin,2024-01,admin_jan.csv
2024-01-21 13:00:00,24.18,Admin,2024-01,admin_jan.csv
2024-01-21 14:00:00,61.51,Admin,2024-01,admin_jan.csv
2024-01-21 15:00:00,42.97,Admin,2024-01,admin_jan.csv
2024-01-21 16:00:00,59.96,Admin,2024-01,admin_jan.csv
2024-01-21 17:00:00,75.18,Admin,2024-01,admin_jan.csv
2024-01-21 18:00:00,61.94,Admin,2024-01,admin_jan.csv
2024-01-21 19:00:00,22.6,Admin,2024-01,admin_jan.csv
2024-01-21 20:00:00,20.66,Admin,2024-01,admin_jan.csv
2024-01-21 21:00:00,38.19,Admin,2024-01,admin_jan.csv
2024-01-21 22:00:00,26.58,Admin,2024-01,admin_jan.csv
2024-01-21 23:00:00,58.59,Admin,2024-01,admin_jan.csv
2024-01-22 00:00:00,51.88,Admin,2024-01,admin_jan.csv
2024-01-22 01:00:00,74.93,Admin,2024-01,admin_jan.csv
2024-01-22 02:00:00,56.34,Admin,2024-01,admin_jan.csv
2024-01-22 03:00:00,67.07,Admin,2024-01,admin_jan.csv
2024-01-22 04:00:00,64.07,Admin,2024-01,admin_jan.csv
2024-01-22 05:00:00,33.79,Admin,2024-01,admin_jan.csv
2024-01-22 06:00:00,39.24,Admin,2024-01,admin_jan.csv
2024-01-22 07:00:00,33.99,Admin,2024-01,admin_jan.csv
2024-01-22 08:00:00,22.67,Admin,2024-01,admin_jan.csv
2024-01-22 09:00:00,64.4,Admin,2024-01,admin_jan.csv
2024-01-22 10:00:00,27.89,Admin,2024-01,admin_jan.csv
2024-01-22 11:00:00,47.57,Admin,2024-01,admin_jan.csv
2024-01-22 12:00:00,53.91,Admin,2024-01,admin_jan.csv
2024-01-22 13:00:00,32.91,Admin,2024-01,admin_jan.csv
2024-01-22 14:00:00,28.5,Admin,2024-01,admin_jan.csv
2024-01-22 15:00:00,79.0,Admin,2024-01,admin_jan.csv
2024-01-22 16:00:00,63.42,Admin,2024-01,admin_jan.csv
2024-01-22 17:00:00,59.47,Admin,2024-01,admin_jan.csv
2024-01-22 18:00:00,29.46,Admin,2024-01,admin_jan.csv
2024-01-22 19:00:00,67.96,Admin,2024-01,admin_jan.csv
2024-01-22 20:00:00,79.84,Admin,2024-01,admin_jan.csv
2024-01-22 21:00:00,57.99,Admin,2024-01,admin_jan.csv
2024-01-22 22:00:00,43.17,Admin,2024-01,admin_jan.csv
2024-01-22 23:00:00,53.43,Admin,2024-01,admin_jan.csv
2024-01-23 00:00:00,36.13,Admin,2024-01,admin_jan.csv
2024-01-23 01:00:00,46.9,Admin,2024-01,admin_jan.csv
2024-01-23 02:00:00,77.75,Admin,2024-01,admin_jan.csv
2024-01-23 03:00:00,30.71,Admin,2024-01,admin_jan.csv
2024-01-23 04:00:00,52.51,Admin,2024-01,admin_jan.csv
2024-01-23 05:00:00,47.26,Admin,2024-01,admin_jan.csv
2024-01-23 06:00:00,72.59,Admin,2024-01,admin_jan.csv
2024-01-23 07:00:00,22.5,Admin,2024-01,admin_jan.csv
2024-01-23 08:00:00,67.04,Admin,2024-01,admin_jan.csv
2024-01-23 09:00:00,43.58,Admin,2024-01,admin_jan.csv
2024-01-23 10:00:00,70.05,Admin,2024-01,admin_jan.csv
2024-01-23 11:00:00,71.29,Admin,2024-01,admin_jan.csv
2024-01-23 12:00:00,24.56,Admin,2024-01,admin_jan.csv
2024-01-23 13:00:00,60.23,Admin,2024-01,admin_jan.csv
2024-01-23 14:00:00,77.7,Admin,2024-01,admin_jan.csv
2024-01-23 15:00:00,76.43,Admin,2024-01,admin_jan.csv
2024-01-23 16:00:00,74.5,Admin,2024-01,admin_jan.csv
2024-01-23 17:00:00,56.41,Admin,2024-01,admin_jan.csv
2024-01-23 18:00:00,50.89,Admin,2024-01,admin_jan.csv
2024-01-23 19:00:00,69.97,Admin,2024-01,admin_jan.csv
2024-01-23 20:00:00,46.48,Admin,2024-01,admin_jan.csv
2024-01-23 21:00:00,55.39,Admin,2024-01,admin_jan.csv
2024-01-23 22:00:00,57.71,Admin,2024-01,admin_jan.csv
2024-01-23 23:00:00,27.74,Admin,2024-01,admin_jan.csv
2024-01-24 00:00:00,66.73,Admin,2024-01,admin_jan.csv
2024-01-24 01:00:00,53.88,Admin,2024-01,admin_jan.csv
2024-01-24 02:00:00,27.63,Admin,2024-01,admin_jan.csv
2024-01-24 03:00:00,26.74,Admin,2024-01,admin_jan.csv
2024-01-24 04:00:00,59.67,Admin,2024-01,admin_jan.csv
2024-01-24 05:00:00,43.21,Admin,2024-01,admin_jan.csv
2024-01-24 06:00:00,57.81,Admin,2024-01,admin_jan.csv
2024-01-24 07:00:00,26.63,Admin,2024-01,admin_jan.csv
2024-01-24 08:00:00,71.92,Admin,2024-01,admin_jan.csv
2024-01-24 09:00:00,79.47,Admin,2024-01,admin_jan.csv
2024-01-24 10:00:00,79.01,Admin,2024-01,admin_jan.csv
2024-01-24 11:00:00,63.83,Admin,2024-01,admin_jan.csv
2024-01-24 12:00:00,66.66,Admin,2024-01,admin_jan.csv
2024-01-24 13:00:00,66.54,Admin,2024-01,admin_jan.csv
2024-01-24 14:00:00,73.29,Admin,2024-01,admin_jan.csv
2024-01-24 15:00:00,67.48,Admin,2024-01,admin_jan.csv
2024-01-24 16:00:00,45.43,Admin,2024-01,admin_jan.csv
2024-01-24 17:00:00,79.36,Admin,2024-01,admin_jan.csv
2024-01-24 18:00:00,21.75,Admin,2024-01,admin_jan.csv
2024-01-24 19:00:00,70.26,Admin,2024-01,admin_jan.csv
2024-01-24 20:00:00,54.28,Admin,2024-01,admin_jan.csv
2024-01-24 21:00:00,42.87,Admin,2024-01,admin_jan.csv
2024-01-24 22:00:00,51.29,Admin,2024-01,admin_jan.csv
2024-01-24 23:00:00,40.73,Admin,2024-01,admin_jan.csv
2024-01-25 00:00:00,74.44,Admin,2024-01,admin_jan.csv
2024-01-25 01:00:00,65.91,Admin,2024-01,admin_jan.csv
2024-01-25 02:00:00,42.27,Admin,2024-01,admin_jan.csv
2024-01-25 03:00:00,20.66,Admin,2024-01,admin_jan.csv
2024-01-25 04:00:00,23.16,Admin,2024-01,admin_jan.csv
2024-01-25 05:00:00,64.99,Admin,2024-01,admin_jan.csv
2024-01-25 06:00:00,37.15,Admin,2024-01,admin_jan.csv
2024-01-25 07:00:00,26.31,Admin,2024-01,admin_jan.csv
2024-01-25 08:00:00,77.24,Admin,2024-01,admin_jan.csv
2024-01-25 09:00:00,65.12,Admin,2024-01,admin_jan.csv
2024-01-25 10:00:00,53.24,Admin,2024-01,admin_jan.csv
2024-01-25 11:00:00,62.84,Admin,2024-01,admin_jan.csv
2024-01-25 12:00:00,74.31,Admin,2024-01,admin_jan.csv
2024-01-25 13:00:00,69.6,Admin,2024-01,admin_jan.csv
2024-01-25 14:00:00,74.37,Admin,2024-01,admin_jan.csv
2024-01-25 15:00:00,57.65,Admin,2024-01,admin_jan.csv
2024-01-25 16:00:00,31.67,Admin,2024-01,admin_jan.csv
2024-01-25 17:00:00,65.34,Admin,2024-01,admin_jan.csv
2024-01-25 18:00:00,52.34,Admin,2024-01,admin_jan.csv
2024-01-25 19:00:00,67.55,Admin,2024-01,admin_jan.csv
2024-01-25 20:00:00,37.02,Admin,2024-01,admin_jan.csv
2024-01-25 21:00:00,73.27,Admin,2024-01,admin_jan.csv
2024-01-25 22:00:00,53.42,Admin,2024-01,admin_jan.csv
2024-01-25 23:00:00,53.61,Admin,2024-01,admin_jan.csv
2024-01-26 00:00:00,78.61,Admin,2024-01,admin_jan.csv
2024-01-26 01:00:00,66.43,Admin,2024-01,admin_jan.csv
2024-01-26 02:00:00,45.79,Admin,2024-01,admin_jan.csv
2024-01-26 03:00:00,41.01,Admin,2024-01,admin_jan.csv
2024-01-26 04:00:00,79.36,Admin,2024-01,admin_jan.csv
2024-01-26 05:00:00,57.46,Admin,2024-01,admin_jan.csv
2024-01-26 06:00:00,25.27,Admin,2024-01,admin_jan.csv
2024-01-26 07:00:00,44.69,Admin,2024-01,admin_jan.csv
2024-01-26 08:00:00,78.76,Admin,2024-01,admin_jan.csv
2024-01-26 09:00:00,41.31,Admin,2024-01,admin_jan.csv
2024-01-26 10:00:00,70.06,Admin,2024-01,admin_jan.csv
2024-01-26 11:00:00,47.3,Admin,2024-01,admin_jan.csv
2024-01-26 12:00:00,35.3,Admin,2024-01,admin_jan.csv
2024-01-26 13:00:00,25.72,Admin,2024-01,admin_jan.csv
2024-01-26 14:00:00,42.04,Admin,2024-01,admin_jan.csv
2024-01-26 15:00:00,46.21,Admin,2024-01,admin_jan.csv
2024-01-26 16:00:00,70.41,Admin,2024-01,admin_jan.csv
2024-01-26 17:00:00,52.1,Admin,2024-01,admin_jan.csv
2024-01-26 18:00:00,29.11,Admin,2024-01,admin_jan.csv
2024-01-26 19:00:00,31.52,Admin,2024-01,admin_jan.csv
2024-01-26 20:00:00,78.33,Admin,2024-01,admin_jan.csv
2024-01-26 21:00:00,57.6,Admin,2024-01,admin_jan.csv
2024-01-26 22:00:00,56.96,Admin,2024-01,admin_jan.csv
2024-01-26 23:00:00,73.89,Admin,2024-01,admin_jan.csv
2024-01-27 00:00:00,51.62,Admin,2024-01,admin_jan.csv
2024-01-27 01:00:00,51.11,Admin,2024-01,admin_jan.csv
2024-01-27 02:00:00,76.15,Admin,2024-01,admin_jan.csv
2024-01-27 03:00:00,26.48,Admin,2024-01,admin_jan.csv
2024-01-27 04:00:00,53.23,Admin,2024-01,admin_jan.csv
2024-01-27 05:00:00,48.14,Admin,2024-01,admin_jan.csv
2024-01-27 06:00:00,77.97,Admin,2024-01,admin_jan.csv
2024-01-27 07:00:00,22.03,Admin,2024-01,admin_jan.csv
2024-01-27 08:00:00,37.91,Admin,2024-01,admin_jan.csv
2024-01-27 09:00:00,69.71,Admin,2024-01,admin_jan.csv
2024-01-27 10:00:00,76.51,Admin,2024-01,admin_jan.csv
2024-01-27 11:00:00,29.15,Admin,2024-01,admin_jan.csv
2024-01-27 12:00:00,77.62,Admin,2024-01,admin_jan.csv
2024-01-27 13:00:00,38.92,Admin,2024-01,admin_jan.csv
2024-01-27 14:00:00,45.62,Admin,2024-01,admin_jan.csv
2024-01-27 15:00:00,62.34,Admin,2024-01,admin_jan.csv
2024-01-27 16:00:00,73.28,Admin,2024-01,admin_jan.csv
2024-01-27 17:00:00,54.73,Admin,2024-01,admin_jan.csv
2024-01-27 18:00:00,21.73,Admin,2024-01,admin_jan.csv
2024-01-27 19:00:00,56.49,Admin,2024-01,admin_jan.csv
2024-01-27 20:00:00,30.31,Admin,2024-01,admin_jan.csv
2024-01-27 21:00:00,72.83,Admin,2024-01,admin_jan.csv
2024-01-27 22:00:00,52.45,Admin,2024-01,admin_jan.csv
2024-01-27 23:00:00,34.33,Admin,2024-01,admin_jan.csv
2024-01-28 00:00:00,27.56,Admin,2024-01,admin_jan.csv
2024-01-28 01:00:00,27.24,Admin,2024-01,admin_jan.csv
2024-01-28 02:00:00,59.71,Admin,2024-01,admin_jan.csv
2024-01-28 03:00:00,65.39,Admin,2024-01,admin_jan.csv
2024-01-28 04:00:00,24.41,Admin,2024-01,admin_jan.csv
2024-01-28 05:00:00,26.68,Admin,2024-01,admin_jan.csv
2024-01-28 06:00:00,66.26,Admin,2024-01,admin_jan.csv
2024-01-28 07:00:00,54.66,Admin,2024-01,admin_jan.csv
2024-01-28 08:00:00,42.78,Admin,2024-01,admin_jan.csv
2024-01-28 09:00:00,65.26,Admin,2024-01,admin_jan.csv
2024-01-28 10:00:00,77.29,Admin,2024-01,admin_jan.csv
2024-01-28 11:00:00,46.64,Admin,2024-01,admin_jan.csv
2024-01-28 12:00:00,52.82,Admin,2024-01,admin_jan.csv
2024-01-28 13:00:00,67.41,Admin,2024-01,admin_jan.csv
2024-01-28 14:00:00,33.63,Admin,2024-01,admin_jan.csv
2024-01-28 15:00:00,49.28,Admin,2024-01,admin_jan.csv
2024-01-28 16:00:00,52.09,Admin,2024-01,admin_jan.csv
2024-01-28 17:00:00,67.56,Admin,2024-01,admin_jan.csv
2024-01-28 18:00:00,40.69,Admin,2024-01,admin_jan.csv
2024-01-28 19:00:00,32.64,Admin,2024-01,admin_jan.csv
2024-01-28 20:00:00,62.03,Admin,2024-01,admin_jan.csv
2024-01-28 21:00:00,71.45,Admin,2024-01,admin_jan.csv
2024-01-28 22:00:00,31.25,Admin,2024-01,admin_jan.csv
2024-01-28 23:00:00,37.43,Admin,2024-01,admin_jan.csv
2024-01-29 00:00:00,43.9,Admin,2024-01,admin_jan.csv
2024-01-29 01:00:00,53.45,Admin,2024-01,admin_jan.csv
2024-01-29 02:00:00,27.58,Admin,2024-01,admin_jan.csv
2024-01-29 03:00:00,62.79,Admin,2024-01,admin_jan.csv
2024-01-29 04:00:00,26.64,Admin,2024-01,admin_jan.csv
2024-01-29 05:00:00,48.54,Admin,2024-01,admin_jan.csv
2024-01-29 06:00:00,64.33,Admin,2024-01,admin_jan.csv
2024-01-29 07:00:00,23.8,Admin,2024-01,admin_jan.csv
2024-01-29 08:00:00,34.97,Admin,2024-01,admin_jan.csv
2024-01-29 09:00:00,33.91,Admin,2024-01,admin_jan.csv
2024-01-29 10:00:00,53.78,Admin,2024-01,admin_jan.csv
2024-01-29 11:00:00,53.28,Admin,2024-01,admin_jan.csv
2024-01-29 12:00:00,53.92,Admin,2024-01,admin_jan.csv
2024-01-29 13:00:00,24.7,Admin,2024-01,admin_jan.csv
2024-01-29 14:00:00,78.95,Admin,2024-01,admin_jan.csv
2024-01-29 15:00:00,33.84,Admin,2024-01,admin_jan.csv
2024-01-29 16:00:00,72.16,Admin,2024-01,admin_jan.csv
2024-01-29 17:00:00,33.39,Admin,2024-01,admin_jan.csv
2024-01-29 18:00:00,47.93,Admin,2024-01,admin_jan.csv
2024-01-29 19:00:00,75.35,Admin,2024-01,admin_jan.csv
2024-01-29 20:00:00,65.63,Admin,2024-01,admin_jan.csv
2024-01-29 21:00:00,53.05,Admin,2024-01,admin_jan.csv
2024-01-29 22:00:00,79.19,Admin,2024-01,admin_jan.csv
2024-01-29 23:00:00,54.35,Admin,2024-01,admin_jan.csv
2024-01-30 00:00:00,33.28,Admin,2024-01,admin_jan.csv
2024-01-30 01:00:00,73.33,Admin,2024-01,admin_jan.csv
2024-01-30 02:00:00,22.31,Admin,2024-01,admin_jan.csv
2024-01-30 03:00:00,34.06,Admin,2024-01,admin_jan.csv
2024-01-30 04:00:00,21.54,Admin,2024-01,admin_jan.csv
2024-01-30 05:00:00,58.27,Admin,2024-01,admin_jan.csv
2024-01-30 06:00:00,75.52,Admin,2024-01,admin_jan.csv
2024-01-30 07:00:00,28.82,Admin,2024-01,admin_jan.csv
2024-01-30 08:00:00,56.28,Admin,2024-01,admin_jan.csv
2024-01-30 09:00:00,46.16,Admin,2024-01,admin_jan.csv
2024-01-30 10:00:00,68.05,Admin,2024-01,admin_jan.csv
2024-01-30 11:00:00,38.94,Admin,2024-01,admin_jan.csv
2024-01-30 12:00:00,72.67,Admin,2024-01,admin_jan.csv
2024-01-30 13:00:00,49.17,Admin,2024-01,admin_jan.csv
2024-01-30 14:00:00,43.32,Admin,2024-01,admin_jan.csv
2024-01-30 15:00:00,47.43,Admin,2024-01,admin_jan.csv
2024-01-30 16:00:00,73.13,Admin,2024-01,admin_jan.csv
2024-01-30 17:00:00,40.57,Admin,2024-01,admin_jan.csv
2024-01-30 18:00:00,34.42,Admin,2024-01,admin_jan.csv
2024-01-30 19:00:00,62.57,Admin,2024-01,admin_jan.csv
2024-01-30 20:00:00,66.59,Admin,2024-01,admin_jan.csv
2024-01-30 21:00:00,25.12,Admin,2024-01,admin_jan.csv
2024-01-30 22:00:00,76.51,Admin,2024-01,admin_jan.csv
2024-01-30 23:00:00,42.62,Admin,2024-01,admin_jan.csv
2024-01-31 00:00:00,71.97,Admin,2024-01,admin_jan.csv
2024-01-31 01:00:00,79.3,Admin,2024-01,admin_jan.csv
2024-01-31 02:00:00,37.0,Admin,2024-01,admin_jan.csv
2024-01-31 03:00:00,41.15,Admin,2024-01,admin_jan.csv
2024-01-31 04:00:00,52.19,Admin,2024-01,admin_jan.csv
2024-01-31 05:00:00,40.9,Admin,2024-01,admin_jan.csv
2024-01-31 06:00:00,20.64,Admin,2024-01,admin_jan.csv
2024-01-31 07:00:00,79.02,Admin,2024-01,admin_jan.csv
2024-01-31 08:00:00,39.98,Admin,2024-01,admin_jan.csv
2024-01-31 09:00:00,41.57,Admin,2024-01,admin_jan.csv
2024-01-31 10:00:00,66.47,Admin,2024-01,admin_jan.csv
2024-01-31 11:00:00,60.16,Admin,2024-01,admin_jan.csv
2024-01-31 12:00:00,56.14,Admin,2024-01,admin_jan.csv
2024-01-31 13:00:00,39.72,Admin,2024-01,admin_jan.csv
2024-01-31 14:00:00,70.74,Admin,2024-01,admin_jan.csv
2024-01-31 15:00:00,40.11,Admin,2024-01,admin_jan.csv
2024-01-31 16:00:00,71.34,Admin,2024-01,admin_jan.csv
2024-01-31 17:00:00,77.98,Admin,2024-01,admin_jan.csv
2024-01-31 18:00:00,62.41,Admin,2024-01,admin_jan.csv
2024-01-31 19:00:00,40.87,Admin,2024-01,admin_jan.csv
2024-01-31 20:00:00,68.41,Admin,2024-01,admin_jan.csv
2024-01-31 21:00:00,56.22,Admin,2024-01,admin_jan.csv
2024-01-31 22:00:00,32.92,Admin,2024-01,admin_jan.csv
2024-01-31 23:00:00,35.92,Admin,2024-01,admin_jan.csv
2024-01-01 00:00:00,48.06,Hostel,2024-01,hostel_jan.csv
2024-01-01 01:00:00,30.77,Hostel,2024-01,hostel_jan.csv
2024-01-01 02:00:00,59.59,Hostel,2024-01,hostel_jan.csv
2024-01-01 03:00:00,62.56,Hostel,2024-01,hostel_jan.csv
2024-01-01 04:00:00,73.08,Hostel,2024-01,hostel_jan.csv
2024-01-01 05:00:00,88.88,Hostel,2024-01,hostel_jan.csv
2024-01-01 06:00:00,79.93,Hostel,2024-01,hostel_jan.csv
2024-01-01 07:00:00,30.82,Hostel,2024-01,hostel_jan.csv
2024-01-01 08:00:00,92.57,Hostel,2024-01,hostel_jan.csv
2024-01-01 09:00:00,64.08,Hostel,2024-01,hostel_jan.csv
2024-01-01 10:00:00,39.48,Hostel,2024-01,hostel_jan.csv
2024-01-01 11:00:00,88.41,Hostel,2024-01,hostel_jan.csv
2024-01-01 12:00:00,67.13,Hostel,2024-01,hostel_jan.csv
2024-01-01 13:00:00,51.24,Hostel,2024-01,hostel_jan.csv
2024-01-01 14:00:00,91.0,Hostel,2024-01,hostel_jan.csv
2024-01-01 15:00:00,33.6,Hostel,2024-01,hostel_jan.csv
2024-01-01 16:00:00,55.17,Hostel,2024-01,hostel_jan.csv
2024-01-01 17:00:00,52.87,Hostel,2024-01,hostel_jan.csv
2024-01-01 18:00:00,33.96,Hostel,2024-01,hostel_jan.csv
2024-01-01 19:00:00,58.49,Hostel,2024-01,hostel_jan.csv
2024-01-01 20:00:00,106.41,Hostel,2024-01,hostel_jan.csv
2024-01-01 21:00:00,69.15,Hostel,2024-01,hostel_jan.csv
2024-01-01 22:00:00,40.15,Hostel,2024-01,hostel_jan.csv
2024-01-01 23:00:00,63.71,Hostel,2024-01,hostel_jan.csv
2024-01-02 00:00:00,88.33,Hostel,2024-01,hostel_jan.csv
2024-01-02 01:00:00,66.39,Hostel,2024-01,hostel_jan.csv
2024-01-02 02:00:00,107.28,Hostel,2024-01,hostel_jan.csv
2024-01-02 03:00:00,91.12,Hostel,2024-01,hostel_jan.csv
2024-01-02 04:00:00,90.17,Hostel,2024-01,hostel_jan.csv
2024-01-02 05:00:00,40.99,Hostel,2024-01,hostel_jan.csv
2024-01-02 06:00:00,92.03,Hostel,2024-01,hostel_jan.csv
2024-01-02 07:00:00,111.31,Hostel,2024-01,hostel_jan.csv
2024-01-02 08:00:00,48.12,Hostel,2024-01,hostel_jan.csv
2024-01-02 09:00:00,99.56,Hostel,2024-01,hostel_jan.csv
2024-01-02 10:00:00,81.16,Hostel,2024-01,hostel_jan.csv
2024-01-02 11:00:00,71.7,Hostel,2024-01,hostel_jan.csv
2024-01-02 12:00:00,117.45,Hostel,2024-01,hostel_jan.csv
2024-01-02 13:00:00,54.23,Hostel,2024-01,hostel_jan.csv
2024-01-02 14:00:00,104.62,Hostel,2024-01,hostel_jan.csv
2024-01-02 15:00:00,113.49,Hostel,2024-01,hostel_jan.csv
2024-01-02 16:00:00,40.95,Hostel,2024-01,hostel_jan.csv
2024-01-02 17:00:00,50.05,Hostel,2024-01,hostel_jan.csv
2024-01-02 18:00:00,39.76,Hostel,2024-01,hostel_jan.csv
2024-01-02 19:00:00,45.26,Hostel,2024-01,hostel_jan.csv
2024-01-02 20:00:00,105.85,Hostel,2024-01,hostel_jan.csv
2024-01-02 21:00:00,52.86,Hostel,2024-01,hostel_jan.csv
2024-01-02 22:00:00,95.1,Hostel,2024-01,hostel_jan.csv
2024-01-02 23:00:00,99.29,Hostel,2024-01,hostel_jan.csv
2024-01-03 00:00:00,94.27,Hostel,2024-01,hostel_jan.csv
2024-01-03 01:00:00,30.99,Hostel,2024-01,hostel_jan.csv
2024-01-03 02:00:00,96.58,Hostel,2024-01,hostel_jan.csv
