timestamp,kwh,building
2024-01-27 11:00:00,94.29,Hostel
2024-01-27 12:00:00,93.25,Hostel
2024-01-27 13:00:00,106.99,Hostel
2024-01-27 14:00:00,35.55,Hostel
2024-01-27 15:00:00,80.79,Hostel
2024-01-27 16:00:00,75.78,Hostel
2024-01-27 17:00:00,106.23,Hostel
2024-01-27 18:00:00,117.12,Hostel
2024-01-27 19:00:00,96.87,Hostel
2024-01-27 20:00:00,112.22,Hostel
2024-01-27 21:00:00,108.15,Hostel
2024-01-27 22:00:00,32.35,Hostel
2024-01-27 23:00:00,47.5,Hostel
2024-01-28 00:00:00,74.96,Hostel
2024-01-28 01:00:00,56.12,Hostel
2024-01-28 02:00:00,62.04,Hostel
2024-01-28 03:00:00,73.22,Hostel
2024-01-28 04:00:00,110.61,Hostel
2024-01-28 05:00:00,99.18,Hostel
2024-01-28 06:00:00,46.17,Hostel
2024-01-28 07:00:00,46.51,Hostel
2024-01-28 08:00:00,51.19,Hostel
2024-01-28 09:00:00,117.3,Hostel
2024-01-28 10:00:00,97.21,Hostel
2024-01-28 11:00:00,100.01,Hostel
2024-01-28 12:00:00,90.37,Hostel
2024-01-28 13:00:00,44.02,Hostel
2024-01-28 14:00:00,95.4,Hostel
2024-01-28 15:00:00,41.06,Hostel
2024-01-28 16:00:00,55.37,Hostel
2024-01-28 17:00:00,57.82,Hostel
2024-01-28 18:00:00,82.99,Hostel
2024-01-28 19:00:00,88.01,Hostel
2024-01-28 20:00:00,104.71,Hostel
2024-01-28 21:00:00,36.68,Hostel
2024-01-28 22:00:00,61.54,Hostel
2024-01-28 23:00:00,80.72,Hostel
2024-01-29 00:00:00,70.03,Hostel
2024-01-29 01:00:00,58.17,Hostel
2024-01-29 02:00:00,112.52,Hostel
2024-01-29 03:00:00,71.88,Hostel
2024-01-29 04:00:00,83.38,Hostel
2024-01-29 05:00:00,104.98,Hostel
2024-01-29 06:00:00,58.53,Hostel
2024-01-29 07:00:00,59.13,Hostel
2024-01-29 08:00:00,91.37,Hostel
2024-01-29 09:00:00,108.07,Hostel
2024-01-29 10:00:00,107.0,Hostel
2024-01-29 11:00:00,104.62,Hostel
2024-01-29 12:00:00,58.27,Hostel
2024-01-29 13:00:00,68.07,Hostel
2024-01-29 14:00:00,115.05,Hostel
2024-01-29 15:00:00,73.74,Hostel
2024-01-29 16:00:00,119.47,Hostel
2024-01-29 17:00:00,79.65,Hostel
2024-01-29 18:00:00,116.54,Hostel
2024-01-29 19:00:00,74.09,Hostel
2024-01-29 20:00:00,40.94,Hostel
2024-01-29 21:00:00,89.61,Hostel
2024-01-29 22:00:00,110.91,Hostel
2024-01-29 23:00:00,116.2,Hostel
2024-01-30 00:00:00,32.3,Hostel
2024-01-30 01:00:00,53.21,Hostel
2024-01-30 02:00:00,100.39,Hostel
2024-01-30 03:00:00,88.13,Hostel
2024-01-30 04:00:00,70.93,Hostel
2024-01-30 05:00:00,96.14,Hostel
2024-01-30 06:00:00,73.38,Hostel
2024-01-30 07:00:00,55.87,Hostel
2024-01-30 08:00:00,31.9,Hostel
2024-01-30 09:00:00,72.35,Hostel
2024-01-30 10:00:00,65.66,Hostel
2024-01-30 11:00:00,88.96,Hostel
2024-01-30 12:00:00,52.3,Hostel
2024-01-30 13:00:00,90.47,Hostel
2024-01-30 14:00:00,104.71,Hostel
2024-01-30 15:00:00,60.96,Hostel
2024-01-30 16:00:00,89.14,Hostel
2024-01-30 17:00:00,57.02,Hostel
2024-01-30 18:00:00,85.14,Hostel
2024-01-30 19:00:00,35.6,Hostel
2024-01-30 20:00:00,52.05,Hostel
2024-01-30 21:00:00,43.57,Hostel
2024-01-30 22:00:00,49.21,Hostel
2024-01-30 23:00:00,116.03,Hostel
2024-01-31 00:00:00,79.42,Hostel
2024-01-31 01:00:00,51.98,Hostel
2024-01-31 02:00:00,85.55,Hostel
2024-01-31 03:00:00,83.88,Hostel
2024-01-31 04:00:00,79.57,Hostel
2024-01-31 05:00:00,67.82,Hostel
2024-01-31 06:00:00,112.31,Hostel
2024-01-31 07:00:00,105.38,Hostel
2024-01-31 08:00:00,86.93,Hostel
2024-01-31 09:00:00,89.59,Hostel
2024-01-31 10:00:00,48.33,Hostel
2024-01-31 11:00:00,38.99,Hostel
2024-01-31 12:00:00,60.05,Hostel
2024-01-31 13:00:00,99.39,Hostel
2024-01-31 14:00:00,59.76,Hostel
2024-01-31 15:00:00,83.08,Hostel
2024-01-31 16:00:00,63.4,Hostel
2024-01-31 17:00:00,31.28,Hostel
2024-01-31 18:00:00,99.97,Hostel
2024-01-31 19:00:00,56.63,Hostel
2024-01-31 20:00:00,76.8,Hostel
2024-01-31 21:00:00,40.71,Hostel
2024-01-31 22:00:00,85.27,Hostel
2024-01-31 23:00:00,94.77,Hostel
