timestamp,kwh,building
2024-01-30 02:00:00,50.27,Library
2024-01-30 03:00:00,41.86,Library
2024-01-30 04:00:00,24.14,Library
2024-01-30 05:00:00,21.43,Library
2024-01-30 06:00:00,56.31,Library
2024-01-30 07:00:00,53.12,Library
2024-01-30 08:00:00,45.2,Library
2024-01-30 09:00:00,37.1,Library
2024-01-30 10:00:00,26.14,Library
2024-01-30 11:00:00,25.86,Library
2024-01-30 12:00:00,17.01,Library
2024-01-30 13:00:00,32.2,Library
2024-01-30 14:00:00,57.6,Library
2024-01-30 15:00:00,30.64,Library
2024-01-30 16:00:00,34.39,Library
2024-01-30 17:00:00,16.1,Library
2024-01-30 18:00:00,38.88,Library
2024-01-30 19:00:00,34.3,Library
2024-01-30 20:00:00,56.51,Library
2024-01-30 21:00:00,41.91,Library
2024-01-30 22:00:00,21.36,Library
2024-01-30 23:00:00,37.49,Library
2024-01-31 00:00:00,47.26,Library
2024-01-31 01:00:00,37.32,Library
2024-01-31 02:00:00,57.66,Library
2024-01-31 03:00:00,43.6,Library
2024-01-31 04:00:00,32.0,Library
2024-01-31 05:00:00,50.34,Library
2024-01-31 06:00:00,41.55,Library
2024-01-31 07:00:00,23.56,Library
2024-01-31 08:00:00,17.47,Library
2024-01-31 09:00:00,33.92,Library
2024-01-31 10:00:00,50.11,Library
2024-01-31 11:00:00,37.35,Library
2024-01-31 12:00:00,23.29,Library
2024-01-31 13:00:00,31.38,Library
2024-01-31 14:00:00,38.66,Library
2024-01-31 15:00:00,20.46,Library
2024-01-31 16:00:00,30.79,Library
2024-01-31 17:00:00,33.63,Library
2024-01-31 18:00:00,46.34,Library
2024-01-31 19:00:00,31.77,Library
2024-01-31 20:00:00,32.99,Library
2024-01-31 21:00:00,32.71,Library
2024-01-31 22:00:00,51.43,Library
2024-01-31 23:00:00,38.7,Library
