timestamp,kwh,building
2024-01-28 17:00:00,67.56,Admin
2024-01-28 18:00:00,40.69,Admin
2024-01-28 19:00:00,32.64,Admin
2024-01-28 20:00:00,62.03,Admin
2024-01-28 21:00:00,71.45,Admin
2024-01-28 22:00:00,31.25,Admin
2024-01-28 23:00:00,37.43,Admin
2024-01-29 00:00:00,43.9,Admin
2024-01-29 01:00:00,53.45,Admin
2024-01-29 02:00:00,27.58,Admin
2024-01-29 03:00:00,62.79,Admin
2024-01-29 04:00:00,26.64,Admin
2024-01-29 05:00:00,48.54,Admin
2024-01-29 06:00:00,64.33,Admin
2024-01-29 07:00:00,23.8,Admin
2024-01-29 08:00:00,34.97,Admin
2024-01-29 09:00:00,33.91,Admin
2024-01-29 10:00:00,53.78,Admin
2024-01-29 11:00:00,53.28,Admin
2024-01-29 12:00:00,53.92,Admin
2024-01-29 13:00:00,24.7,Admin
2024-01-29 14:00:00,78.95,Admin
2024-01-29 15:00:00,33.84,Admin
2024-01-29 16:00:00,72.16,Admin
2024-01-29 17:00:00,33.39,Admin
2024-01-29 18:00:00,47.93,Admin
2024-01-29 19:00:00,75.35,Admin
2024-01-29 20:00:00,65.63,Admin
2024-01-29 21:00:00,53.05,Admin
2024-01-29 22:00:00,79.19,Admin
2024-01-29 23:00:00,54.35,Admin
2024-01-30 00:00:00,33.28,Admin
2024-01-30 01:00:00,73.33,Admin
2024-01-30 02:00:00,22.31,Admin
2024-01-30 03:00:00,34.06,Admin
2024-01-30 04:00:00,21.54,Admin
2024-01-30 05:00:00,58.27,Admin
2024-01-30 06:00:00,75.52,Admin
2024-01-30 07:00:00,28.82,Admin
2024-01-30 08:00:00,56.28,Admin
2024-01-30 09:00:00,46.16,Admin
2024-01-30 10:00:00,68.05,Admin
2024-01-30 11:00:00,38.94,Admin
2024-01-30 12:00:00,72.67,Admin
2024-01-30 13:00:00,49.17,Admin
2024-01-30 14:00:00,43.32,Admin
2024-01-30 15:00:00,47.43,Admin
2024-01-30 16:00:00,73.13,Admin
2024-01-30 17:00:00,40.57,Admin
2024-01-30 18:00:00,34.42,Admin
2024-01-30 19:00:00,62.57,Admin
2024-01-30 20:00:00,66.59,Admin
2024-01-30 21:00:00,25.12,Admin
2024-01-30 22:00:00,76.51,Admin
2024-01-30 23:00:00,42.62,Admin
2024-01-31 00:00:00,71.97,Admin
2024-01-31 01:00:00,79.3,Admin
2024-01-31 02:00:00,37.0,Admin
2024-01-31 03:00:00,41.15,Admin
2024-01-31 04:00:00,52.19,Admin
2024-01-31 05:00:00,40.9,Admin
2024-01-31 06:00:00,20.64,Admin
2024-01-31 07:00:00,79.02,Admin
2024-01-31 08:00:00,39.98,Admin
2024-01-31 09:00:00,41.57,Admin
2024-01-31 10:00:00,66.47,Admin
2024-01-31 11:00:00,60.16,Admin
2024-01-31 12:00:00,56.14,Admin
2024-01-31 13:00:00,39.72,Admin
2024-01-31 14:00:00,70.74,Admin
2024-01-31 15:00:00,40.11,Admin
2024-01-31 16:00:00,71.34,Admin
2024-01-31 17:00:00,77.98,Admin
2024-01-31 18:00:00,62.41,Admin
2024-01-31 19:00:00,40.87,Admin
2024-01-31 20:00:00,68.41,Admin
2024-01-31 21:00:00,56.22,Admin
2024-01-31 22:00:00,32.92,Admin
2024-01-31 23:00:00,35.92,Admin
